age,city,city_home,district,educ,encouraged,family_in_city,female,income,kms_to_home,length_residence,married,minority,more_at_home_village,num_calls_to_prior_residence,owns_home,owns_village_property,participates,plan_to_live,pol_active_village,political_efficacy,political_interest,recommend_live,reghelp,trust_city_gov,trust_nat_gov
34,Greenville,4,41,0,0,3,1,600,24.27833264,16,1,1,3,3,1,0,5.891876542,40,0,4,2,0,1,2,3
20,Blueville,4,14,1,0,3,1,1500,26.37661135,23,1,0,3,6,1,1,5.897355415,60,0,4,1,0,0,3,3
23,Blueville,4,43,1,0,0,1,600,40.45617329,20,0,0,4,12,1,0,5.903143085,50,0,4,1,1,0,4,4
20,Blueville,4,43,1,0,0,0,1500,193.9818394,22,0,0,3,3,1,1,5.904168456,60,0,1,1,1,1,3,3
22,Blueville,4,36,1,0,3,1,950,80.32968731,17,1,0,4,5,1,0,5.905523624,75,0,4,1,1,0,2,4
21,Blueville,4,50,1,0,0,1,1000,125.8065546,28,1,0,3,25,1,0,5.90827524,100,1,2,1,1,0,4,4
27,Greenville,4,85,1,1,3,1,2000,66.16190895,23,1,0,1,1,1,0,5.9132521,100,0,4,1,0,1,4,4
28,Greenville,4,6,1,1,2,1,600,15.56001165,18,1,0,1,2,1,0,5.914643984,70,0,4,1,1,0,1,4
21,Greenville,4,13,1,0,0,0,2500,16.83516022,15,0,0,3,0,1,0,5.91974942,60,0,4,3,1,0,2,4
32,Blueville,4,23,1,1,3,1,700,132.6763954,6,1,0,4,7,0,1,5.921144325,5,0,4,1,1,0,2,3
34,Greenville,4,58,0,1,3,0,900,20.13162049,33,1,0,1,0,1,0,5.921172123,60,0,4,2,0,0,3,4
25,Blueville,4,29,1,1,3,1,1800,41.1898499,10,1,0,3,7,1,0,5.932635634,70,0,3,1,1,1,2,3
24,Blueville,3,60,0,0,0,0,800,210.0507981,15,0,1,3,21,0,0,5.937629801,9,1,2,2,1,0,2,4
65,Greenville,4,26,0,0,3,0,400,21.20757637,30,1,1,3,0,1,0,5.938584173,60,1,2,2,1,0,3,2
24,Blueville,4,10,1,0,3,1,1000,181.3816882,6,1,0,4,14,0,0,5.946479278,60,0,4,2,1,0,3,3
35,Greenville,3,75,1,1,3,0,NA,7.337007063,31,1,0,3,0,1,0,5.951983901,90,1,4,2,1,1,3,1
28,Greenville,4,32,1,0,3,1,800,18.75880797,12,1,0,4,12,0,1,5.954107727,50,1,3,2,1,1,2,3
29,Greenville,4,44,0,0,3,1,900,19.07779088,48,1,0,4,3,1,0,5.957674977,100,0,3,1,1,1,3,2
23,Blueville,4,72,1,1,1,1,950,46.4705179,27,1,0,4,0,1,0,5.96614304,80,0,4,1,1,1,3,4
24,Blueville,4,43,1,0,0,1,3000,35.98684635,23,0,0,4,7,0,0,5.966454104,60,0,3,2,1,0,2,4
19,Blueville,4,23,1,1,0,1,NA,132.6722817,18,0,0,4,7,1,1,5.974079242,50,0,4,1,1,0,2,1
29,Greenville,4,85,0,1,3,1,500,20.68749601,8,1,1,3,3,0,0,5.974131625,25,0,3,2,1,1,3,4
54,Greenville,4,87,1,1,3,0,800,201.1734811,18,1,1,3,7,0,0,5.977447907,15,1,2,1,0,1,3,3
20,Greenville,4,32,0,0,0,1,500,18.76043219,18,1,0,2,2,1,0,5.978724308,40,0,4,1,0,0,3,3
20,Blueville,4,2,1,0,0,0,1400,172.6016522,15,0,0,3,30,1,1,5.978939676,50,0,3,3,1,0,1,2
23,Greenville,4,85,1,1,1,1,1000,15.81870917,15,1,0,3,7,1,0,5.98104311,100,0,2,1,1,1,3,3
21,Greenville,4,58,1,1,0,1,800,4.678510553,28,0,1,3,0,1,0,5.981276399,90,0,4,2,0,1,3,4
32,Blueville,4,19,0,1,3,1,1500,12.22297236,10,1,0,3,5,1,0,5.98698712,70,0,3,2,1,1,1,3
30,Greenville,4,32,1,0,0,0,600,19.09252986,2,0,0,2,0,1,0,5.991058106,50,0,4,2,1,0,3,3
19,Greenville,1,58,1,1,3,1,2000,31.7736667,1,1,0,4,3,1,0,5.995992528,55,0,2,1,0,0,3,2
20,Greenville,4,46,1,0,0,0,500,17.03238629,10,0,0,4,7,1,0,5.996889088,100,0,4,2,1,1,2,4
32,Blueville,4,45,1,1,3,1,700,143.6042729,10,1,1,1,7,1,0,5.999215356,20,0,4,1,1,0,4,3
25,Blueville,4,23,1,1,0,0,900,127.4348212,19,0,0,3,3,1,0,6.002904563,60,0,4,1,1,1,1,3
18,Greenville,4,85,1,1,0,1,1000,20.70152657,17,0,0,1,0,1,0,6.003910627,90,0,4,2,0,1,2,4
21,Blueville,4,7,1,0,3,1,700,164.2620742,19,1,0,1,14,1,0,6.012553207,100,0,4,1,0,1,4,3
33,Blueville,4,45,0,1,3,1,800,57.74400202,5,1,0,1,28,0,0,6.013569216,100,0,4,1,1,0,3,4
19,Blueville,4,43,1,0,0,0,500,183.832041,21,0,1,1,7,1,0,6.014103137,40,0,4,1,1,1,3,2
65,Greenville,4,32,1,0,3,0,600,10.11538635,1,1,0,2,7,1,0,6.015386346,8,0,4,2,1,0,3,3
34,Blueville,4,10,1,0,3,0,800,39.52421333,8,1,0,3,21,0,0,6.030372669,40,0,3,2,1,0,2,2
24,Greenville,4,28,0,1,3,1,400,89.0354164,18,1,0,3,7,1,0,6.031348228,45,0,4,1,0,0,3,4
44,Greenville,1,86,0,0,1,0,700,19.11224131,38,1,0,4,0,1,0,6.031959408,66,0,2,1,1,1,4,4
22,Blueville,3,19,1,1,0,0,1300,192.5501015,16,0,0,3,8,1,0,6.032419182,0,0,4,2,1,1,3,4
18,Greenville,4,58,1,1,0,0,1300,16.71908571,16,0,0,3,0,1,0,6.037897142,60,0,2,2,1,0,3,4
19,Blueville,4,72,1,1,0,0,700,211.3136772,17,0,0,4,12,1,0,6.039491857,100,0,4,2,1,0,3,4
20,Blueville,4,36,1,0,1,0,700,47.11774561,6,1,0,4,15,1,0,6.040342322,80,0,1,3,1,1,4,4
42,Blueville,4,66,0,1,3,1,2000,31.9070023,3,1,1,4,0,1,1,6.042692285,50,0,4,1,0,1,3,2
21,Blueville,4,84,0,0,1,1,1000,194.0845101,23,1,1,4,21,1,0,6.046181235,50,0,3,1,1,1,1,3
22,Greenville,4,65,1,0,0,0,1800,4.898637228,18,0,0,4,0,1,0,6.047252712,70,0,4,2,1,0,2,3
38,Blueville,4,36,0,0,0,1,700,32.5370646,1,1,0,1,14,0,0,6.050640128,60,0,4,2,1,0,3,3
20,Greenville,4,13,1,0,0,0,1200,20.09198599,16,0,0,3,0,1,0,6.053062576,80,0,4,2,1,0,2,3
56,Blueville,4,45,0,1,2,1,600,30.12840503,10,0,0,4,3,1,0,6.055150311,30,1,2,1,0,1,3,4
24,Blueville,4,55,1,0,1,0,2000,126.2258418,19,1,0,4,7,1,1,6.059037144,75,0,4,1,1,0,4,2
55,Greenville,4,85,1,1,3,0,600,20.70300279,23,1,0,3,0,1,1,6.062224318,100,1,4,1,1,1,2,4
30,Greenville,1,26,1,0,3,0,1400,20.25164348,8,1,1,2,3,0,1,6.066038325,50,0,3,1,1,0,3,3
20,Blueville,4,45,1,1,1,1,1000,49.41202897,23,1,0,3,10,1,0,6.069535258,100,0,1,1,1,0,1,2
35,Greenville,3,26,1,0,3,0,1200,15.92956185,15,1,0,2,1,1,0,6.072799473,15,0,4,2,1,1,2,3
33,Greenville,4,85,1,1,3,1,1000,47.88598942,8,1,0,3,7,1,1,6.075031426,90,0,4,2,1,0,2,4
54,Blueville,4,24,1,1,3,0,2500,173.3827304,22,1,0,4,1,1,0,6.07647697,10,0,4,1,0,1,3,4
60,Greenville,4,78,1,1,3,0,1000,54.04479785,5,1,1,4,7,1,1,6.078891382,20,0,3,2,1,1,3,3
30,Blueville,4,37,0,0,3,1,NA,108.8448089,14,1,1,3,7,1,1,6.079581159,60,0,2,2,0,1,3,1
22,Blueville,4,34,1,1,3,1,1100,183.1521609,3,1,1,1,7,1,0,6.082201046,100,0,4,1,1,0,3,3
34,Greenville,4,32,0,0,3,1,800,18.75925025,15,1,0,2,7,1,0,6.084477133,90,0,3,2,1,1,3,3
38,Greenville,4,4,1,0,3,0,800,6.243557516,1,1,0,1,0,0,0,6.092837768,50,0,4,2,1,0,3,4
26,Blueville,4,24,1,1,1,1,2000,5.368579066,21,1,0,4,7,1,0,6.09583991,40,0,4,1,0,0,3,3
21,Blueville,4,16,1,1,0,1,1500,116.5159518,16,0,0,2,3,1,0,6.099028048,50,0,4,1,1,0,3,2
38,Greenville,4,13,0,0,2,1,600,16.07376164,9,1,1,4,0,0,0,6.107024237,40,0,3,1,1,1,3,3
29,Greenville,4,73,0,0,3,1,600,19.18634329,18,1,0,3,0,1,1,6.111054126,100,0,4,2,1,0,3,2
52,Greenville,4,86,1,0,0,0,500,30.30473672,2,0,1,3,0,1,1,6.115621988,30,0,2,2,0,0,3,3
23,Blueville,3,10,1,0,1,1,1000,56.10471145,24,1,0,4,21,1,0,6.121650221,100,1,2,3,1,1,2,3
39,Greenville,4,46,1,0,3,1,500,16.40046464,10,1,0,4,6,0,1,6.135148905,100,1,4,2,1,1,1,4
22,Blueville,4,23,0,1,3,1,1200,181.6771401,4,1,0,4,14,1,1,6.136707334,100,0,1,1,1,1,1,3
38,Blueville,4,18,1,1,3,1,1500,106.6217699,21,1,0,2,5,0,1,6.136930826,10,0,4,2,0,0,3,3
25,Blueville,4,39,0,0,0,0,1200,182.2021085,25,0,1,4,7,1,1,6.138444054,40,0,4,2,1,1,2,3
32,Blueville,4,35,0,0,0,0,1000,198.5660457,19,0,0,4,5,1,0,6.140245923,40,0,4,2,1,0,2,3
45,Greenville,4,73,0,0,3,1,800,19.60289026,23,1,0,3,3,1,1,6.143319302,60,0,4,1,1,0,3,4
21,Greenville,4,74,1,1,0,0,600,23.33321937,22,0,1,1,0,0,0,6.156210772,100,0,3,2,1,0,3,3
27,Greenville,4,74,0,1,3,1,900,20.27315787,4,1,1,2,1,0,0,6.156271103,40,0,4,2,1,0,3,3
28,Greenville,4,32,0,0,1,0,500,18.72233388,6,1,0,1,22,1,0,6.159144501,40,0,4,1,1,1,3,3
36,Greenville,4,46,1,0,1,1,6000,16.41876325,1,1,1,4,4,1,0,6.163338597,100,0,4,2,1,1,3,2
25,Blueville,4,83,1,1,3,0,1000,82.13326596,10,1,1,3,3,0,0,6.164043705,60,0,1,1,1,0,2,2
26,Blueville,4,84,1,0,0,0,800,169.2487788,10,1,0,4,35,1,0,6.167485599,100,0,4,3,1,0,2,3
33,Blueville,4,23,0,1,3,1,700,132.6859563,7,1,0,4,7,1,1,6.170483908,40,0,4,1,1,0,3,3
27,Blueville,4,67,1,0,0,0,1000,94.96921737,27,0,0,1,5,1,1,6.172083377,40,0,4,2,0,1,2,3
28,Greenville,4,53,1,0,3,1,1000,19.31610197,10,1,0,3,2,1,0,6.172975913,50,0,3,2,0,1,3,2
20,Blueville,4,72,1,1,3,1,700,75.92056165,2,1,1,3,21,1,0,6.173462242,80,0,3,2,1,0,1,4
18,Greenville,4,65,1,0,0,1,1500,15.73313551,19,0,0,1,0,1,0,6.175193601,80,0,4,2,1,0,3,4
60,Blueville,4,64,0,0,3,1,700,74.55493572,20,1,0,4,2,1,0,6.175201322,0,0,1,1,0,1,2,2
23,Greenville,4,21,0,1,3,0,600,87.21878429,20,1,0,2,0,0,0,6.181000177,40,0,3,1,0,0,2,3
33,Blueville,4,7,1,0,3,1,200,132.8539207,5,1,0,4,2,1,1,6.181142562,20,0,4,1,1,0,3,3
21,Blueville,4,20,1,0,0,1,1000,159.433482,20,0,0,3,4,1,0,6.183264276,100,0,1,1,1,1,2,2
25,Blueville,4,10,1,0,0,1,800,110.8434778,1,0,0,3,21,1,0,6.190957892,100,0,2,2,1,0,1,2
19,Blueville,4,2,1,0,0,0,1500,26.65287046,23,0,0,1,1,0,0,6.192527263,30,0,1,2,1,1,1,3
21,Greenville,4,25,1,1,0,1,900,38.52248454,38,0,0,3,0,1,0,6.194031874,78,0,3,2,1,0,2,2
24,Blueville,4,67,0,0,3,1,950,83.07168523,20,1,1,1,8,1,0,6.194612931,50,0,4,1,1,0,4,4
35,Blueville,4,18,1,1,3,0,1200,105.9506922,15,1,1,3,5,1,1,6.195530495,5,0,3,2,0,0,3,3
34,Blueville,4,51,0,1,0,0,1200,110.9106773,21,1,0,3,6,0,1,6.196688786,1,1,2,2,0,1,4,4
33,Blueville,4,10,1,0,3,1,800,182.6807126,8,1,0,2,21,1,0,6.197769059,100,0,2,2,0,1,2,3
32,Blueville,4,55,1,0,0,0,1000,197.7171309,18,1,0,4,14,1,0,6.198580305,100,0,4,1,1,1,2,4
30,Blueville,4,10,0,0,0,0,1000,38.66455741,10,0,0,3,8,1,1,6.198821456,80,0,1,1,1,1,2,2
19,Greenville,4,28,1,1,0,0,500,88.97280022,13,0,0,4,5,1,0,6.211892442,50,0,4,3,1,0,4,4
22,Greenville,4,85,1,1,0,0,500,87.84797226,28,0,0,4,7,1,0,6.221840712,45,0,4,2,1,1,2,4
22,Blueville,4,35,1,0,3,1,1200,107.1553161,4,1,0,3,4,1,0,6.227183474,80,0,2,1,1,1,2,3
26,Blueville,4,40,1,1,3,1,1000,118.4993307,20,1,0,4,21,1,0,6.229679671,40,0,3,2,1,0,2,4
21,Greenville,2,78,1,1,0,0,600,71.2123072,8,0,0,3,0,0,0,6.232401876,20,0,4,2,1,0,2,2
42,Greenville,4,59,0,1,3,1,600,4.637513225,28,1,0,3,2,0,1,6.236132811,100,0,1,1,1,1,2,4
18,Greenville,4,25,1,1,0,0,1500,38.51513629,23,0,0,4,1,0,1,6.241685578,40,0,3,2,1,1,2,4
38,Greenville,4,46,0,0,2,1,400,3.801465954,2,0,0,3,0,1,0,6.245202747,50,0,4,2,1,0,1,3
24,Blueville,4,10,1,0,3,1,1500,84.8203019,3,1,0,3,5,1,1,6.245518558,50,0,1,1,0,1,2,2
28,Blueville,4,3,1,1,3,0,600,89.87088813,13,1,0,1,7,0,0,6.247709989,0,0,4,2,1,0,3,4
21,Blueville,4,83,1,1,3,1,2500,194.7587708,23,1,1,3,3,1,0,6.24805991,60,0,1,1,0,1,2,2
24,Blueville,4,39,1,0,0,0,200,211.9078801,3,0,0,1,7,0,0,6.254583332,70,0,4,1,1,0,3,2
25,Greenville,4,28,0,1,3,0,500,6.131996859,18,1,0,3,0,1,0,6.255469551,100,0,3,1,1,1,2,2
19,Blueville,4,36,0,0,3,1,NA,234.7711222,16,1,1,2,10,1,0,6.257415321,80,0,1,1,1,1,2,1
24,Blueville,4,23,1,1,0,1,5000,132.6869849,24,0,0,4,2,1,1,6.259059872,50,0,4,2,1,0,4,4
19,Blueville,4,72,1,1,0,0,1200,104.006146,19,0,0,2,7,1,1,6.261235494,100,0,1,1,1,1,1,4
42,Greenville,1,59,0,1,3,0,100,16.01355832,21,1,1,3,4,0,0,6.283057179,12,0,2,2,0,0,1,3
28,Greenville,4,12,1,0,3,1,NA,19.53768107,30,1,1,2,1,0,0,6.284477222,6,0,3,1,0,1,2,1
30,Greenville,3,78,0,1,3,1,1500,96.18115769,10,1,1,3,10,1,0,6.289211197,25,0,2,1,0,1,2,2
23,Blueville,4,23,1,1,3,1,800,90.84730109,2,1,1,4,14,1,0,6.304300672,10,0,2,1,1,1,3,4
27,Greenville,4,46,0,0,3,1,500,87.53014278,15,1,0,3,7,1,0,6.306345892,15,0,2,2,1,1,1,4
20,Blueville,4,10,1,0,0,0,800,55.68243004,38,0,0,3,30,1,0,6.307541269,100,0,2,2,0,1,3,3
39,Greenville,4,28,0,1,3,1,400,17.13011485,20,1,0,3,6,1,1,6.314069807,45,0,1,1,0,1,4,4
26,Blueville,4,7,1,0,3,1,100,164.2670807,23,1,0,3,7,1,0,6.314554971,40,0,1,1,1,1,3,4
19,Blueville,4,43,1,0,0,0,2000,92.89310134,10,0,1,1,0,1,0,6.319792945,20,0,4,1,1,0,3,2
28,Blueville,4,7,0,0,3,0,1000,118.070715,15,1,0,4,7,1,0,6.320526688,50,1,2,2,1,1,2,4
23,Greenville,4,86,0,0,3,1,1000,16.02306528,4,1,0,3,2,1,0,6.320998696,60,0,4,1,1,1,1,3
32,Blueville,4,7,1,0,3,0,1200,107.2435299,15,1,0,4,14,1,1,6.325012999,40,0,3,3,1,1,2,4
22,Greenville,4,70,1,1,3,1,650,23.33488225,10,1,0,1,0,0,0,6.33107122,50,0,4,1,1,1,1,4
34,Blueville,4,60,1,0,2,1,1500,150.4777153,23,0,0,4,0,0,0,6.331430284,40,0,4,1,0,1,4,4
22,Blueville,4,2,1,0,3,0,800,128.9241613,3,1,0,3,7,0,0,6.332911507,40,1,2,3,1,1,2,4
22,Greenville,4,71,1,0,0,0,NA,10.46580397,20,0,0,3,2,1,1,6.334981188,45,0,1,2,1,1,3,1
18,Greenville,4,5,1,1,0,1,1300,16.0017487,16,1,0,3,2,0,0,6.338240514,70,0,1,1,1,0,4,4
24,Blueville,4,23,0,1,3,0,1000,127.4359665,18,1,0,4,7,1,1,6.339039138,50,0,3,1,1,1,1,4
32,Blueville,4,42,0,0,3,1,1000,26.0242594,33,1,1,3,3,1,0,6.345146329,60,0,1,1,1,0,2,2
25,Blueville,4,45,1,1,3,1,NA,27.57973669,38,1,0,3,10,1,0,6.345361271,50,0,1,1,0,0,1,1
25,Greenville,4,85,1,1,3,0,1200,20.69517844,20,1,0,4,0,1,0,6.345821676,60,0,4,3,0,1,2,4
20,Greenville,4,78,1,1,0,0,1500,9.315839216,12,0,0,4,8,1,0,6.349678476,60,0,3,1,1,1,1,2
44,Greenville,4,71,0,0,3,0,NA,6.246463759,16,1,0,3,0,0,0,6.353770888,30,1,2,1,0,0,3,1
21,Blueville,4,55,1,0,0,1,NA,131.2211951,18,0,0,4,2,1,0,6.358373133,100,0,1,1,0,0,1,1
23,Blueville,4,10,1,0,3,1,1500,24.99514927,9,1,0,3,5,1,1,6.359656362,80,0,1,1,1,0,2,2
35,Blueville,4,51,1,1,3,1,800,107.0616456,13,1,0,4,21,1,1,6.362346703,3,0,2,1,0,1,2,4
20,Blueville,3,2,1,0,0,1,NA,95.95606086,23,0,0,3,21,1,1,6.368909569,5,0,3,2,0,1,2,1
34,Greenville,4,26,1,0,1,1,1300,21.21163973,18,1,1,3,2,1,0,6.369088168,50,0,3,2,0,1,2,3
42,Greenville,4,33,1,1,3,0,1000,15.08503757,18,1,0,3,4,1,1,6.369656912,40,1,2,2,0,1,3,3
22,Greenville,4,33,1,1,0,0,NA,4.933181231,18,0,1,3,0,1,0,6.369836591,70,0,2,2,1,1,2,1
19,Blueville,4,54,1,1,0,0,900,78.59541835,38,0,0,3,2,1,0,6.37762072,60,0,2,2,0,1,3,2
24,Blueville,4,54,1,1,3,1,1500,42.12344237,21,1,0,1,7,1,0,6.381917928,0,0,1,1,0,1,3,2
22,Blueville,4,10,1,0,3,1,1500,24.99531703,25,1,0,3,7,1,1,6.382022779,60,0,1,1,1,1,2,2
37,Greenville,4,28,0,1,3,0,600,90.68437892,20,1,0,4,1,0,0,6.382262336,40,0,2,2,1,0,3,4
35,Greenville,4,78,1,1,3,0,1500,13.2524874,20,1,0,3,5,1,1,6.385986758,50,1,2,1,0,1,4,2
22,Blueville,4,43,1,0,1,1,1500,247.7998796,2,1,0,3,7,1,1,6.386272503,60,0,2,2,1,1,3,4
30,Greenville,4,85,1,1,1,1,600,23.51335824,6,1,0,3,7,1,0,6.38776374,90,0,2,2,0,1,3,4
30,Blueville,4,7,1,0,3,1,700,76.37844421,23,1,0,3,14,1,0,6.389743147,40,1,2,1,1,1,1,4
20,Blueville,4,40,1,1,0,0,1000,40.52914961,15,0,0,4,14,1,0,6.390141829,50,0,2,1,0,0,1,3
28,Greenville,4,13,0,0,3,1,NA,16.07531663,6,1,0,3,3,0,0,6.395439291,40,0,2,1,1,1,1,1
20,Greenville,4,46,1,0,0,1,NA,22.82359687,18,0,1,3,0,1,0,6.39676529,100,0,2,1,1,0,2,1
26,Blueville,4,45,1,1,3,1,1500,23.16822294,6,1,0,4,7,1,1,6.397317751,45,0,2,1,1,0,1,3
38,Blueville,4,19,1,1,3,0,1200,171.0484987,26,1,0,2,3,1,0,6.398345358,100,0,2,2,1,0,2,3
20,Blueville,2,64,1,0,0,0,1000,24.6584745,20,0,0,3,7,1,0,6.400372978,25,0,4,3,0,1,4,4
40,Greenville,4,33,0,1,3,1,1000,43.68371092,23,1,1,4,0,1,1,6.403028626,100,0,4,2,1,1,1,4
20,Blueville,4,31,0,0,1,1,400,7.438706446,1,1,1,4,21,0,1,6.404430435,55,0,1,2,1,1,1,4
20,Blueville,4,20,1,0,0,0,1100,118.0175213,13,0,0,2,21,1,1,6.407353286,80,0,3,2,1,1,1,4
22,Blueville,4,60,1,0,0,0,1000,192.5024078,38,0,0,3,30,1,0,6.410153072,80,0,2,2,1,1,2,3
24,Blueville,4,83,0,1,3,1,1000,131.6527297,8,1,0,3,4,1,0,6.410537824,60,0,1,1,1,1,2,2
54,Greenville,4,44,0,0,1,1,780,1.898460501,28,1,1,3,1,1,0,6.411236396,50,0,4,2,1,1,3,3
25,Blueville,4,7,1,0,3,1,1000,152.0805392,6,1,0,3,3,1,1,6.414483575,100,0,4,1,1,1,1,3
29,Blueville,4,19,1,1,3,0,1500,171.0435373,18,1,0,3,6,1,0,6.415572704,100,0,2,2,1,1,1,2
65,Greenville,4,59,1,1,3,0,300,16.01412452,20,1,1,4,1,0,0,6.416118932,100,1,1,1,1,1,3,4
18,Greenville,4,74,0,1,0,1,NA,4.376981169,20,0,1,3,1,0,0,6.41806033,35,0,2,2,1,1,1,1
19,Blueville,3,19,1,1,0,0,1600,186.9919108,20,0,0,3,3,1,0,6.420153151,60,0,2,2,1,0,2,2
25,Greenville,4,58,1,1,0,1,1200,16.69973068,68,1,1,3,5,1,1,6.424643727,75,1,1,2,0,1,3,3
30,Greenville,4,41,0,0,3,1,500,27.06795481,23,1,1,4,7,0,1,6.42519257,60,0,2,1,0,1,2,4
36,Blueville,4,55,0,0,3,0,1000,197.7090447,8,1,0,4,14,1,0,6.427186727,100,0,3,1,1,1,2,3
49,Greenville,4,86,0,0,0,1,800,15.9861364,38,1,1,4,7,1,0,6.438352856,48,0,2,1,1,0,3,2
21,Blueville,4,3,1,1,0,0,1500,44.88915935,21,0,0,1,2,1,1,6.438472097,20,0,2,2,1,1,2,3
28,Greenville,4,25,1,1,0,1,750,51.93351355,28,1,0,1,2,1,0,6.442289845,70,0,1,1,1,0,3,3
21,Blueville,4,50,1,0,0,0,800,132.6621245,34,0,0,3,12,1,0,6.443724179,100,0,2,2,1,1,3,4
20,Greenville,4,25,0,1,3,1,1000,4.744942105,2,1,1,3,4,1,0,6.444292881,45,0,4,1,1,1,2,3
20,Blueville,4,10,1,0,0,1,1000,56.10847884,26,0,0,3,14,1,0,6.446215302,60,0,1,1,1,1,1,3
19,Blueville,4,18,0,1,0,1,1000,98.02097114,46,0,0,3,0,1,0,6.446861633,80,0,3,2,1,1,3,3
27,Greenville,4,71,1,0,0,0,800,13.88991092,13,0,0,3,2,1,0,6.448035181,100,0,2,1,1,1,3,2
26,Blueville,4,72,1,1,3,1,1500,114.9165391,26,1,0,3,7,1,1,6.449887623,100,0,2,1,0,1,3,4
32,Blueville,4,29,1,1,3,1,1500,41.19057874,8,1,0,4,18,1,0,6.450183775,100,1,4,1,1,1,1,4
25,Greenville,4,26,1,0,0,0,500,15.85112926,8,0,0,3,3,1,0,6.455116046,75,1,2,2,1,1,2,3
23,Blueville,4,60,1,0,3,1,900,25.96764084,20,1,0,3,12,1,1,6.456519825,100,1,1,1,1,0,3,3
34,Greenville,4,38,0,1,3,1,600,15.80793376,13,1,1,3,2,0,1,6.457505805,50,1,2,2,1,1,1,2
31,Blueville,4,31,0,0,3,0,600,85.88743549,15,1,0,3,4,0,0,6.459519602,100,1,2,1,1,1,2,2
32,Greenville,4,6,0,1,3,1,NA,23.11227646,68,1,0,3,2,1,0,6.462183206,50,0,4,1,1,0,1,1
22,Blueville,4,60,1,0,0,0,2000,151.1021468,22,0,0,3,2,1,1,6.472259135,50,0,4,1,0,1,2,3
20,Blueville,4,10,1,0,0,0,1500,37.40444223,25,0,0,3,4,1,0,6.481610882,60,0,1,1,1,1,2,2
45,Blueville,4,7,1,0,3,0,1000,107.2435297,10,1,0,3,7,1,0,6.482003474,10,0,1,3,0,0,2,4
43,Greenville,4,4,1,0,0,0,800,90.69305088,20,0,0,3,2,1,0,6.485856907,50,0,2,2,1,1,1,2
19,Blueville,4,54,1,1,2,0,1000,171.1829626,30,1,0,2,2,1,0,6.492617596,60,0,2,1,1,0,2,3
38,Blueville,4,23,1,1,3,1,1100,113.0458869,17,1,0,3,5,1,0,6.495351258,60,0,4,1,1,0,3,2
31,Blueville,4,66,0,1,3,1,500,13.34602652,2,1,1,4,21,1,0,6.49671399,65,0,1,2,1,1,4,3
27,Blueville,1,51,1,1,3,1,1500,117.8844618,6,1,0,3,6,1,1,6.498820014,12,0,1,1,1,1,2,2
23,Greenville,4,46,1,0,0,0,1500,3.776130034,20,1,1,3,4,1,0,6.502993737,60,0,2,1,1,1,3,2
22,Blueville,4,10,1,0,3,1,1500,100.320207,38,1,1,4,21,1,0,6.515042642,40,0,4,1,1,1,1,3
42,Blueville,4,72,1,1,2,0,1000,129.5072181,23,1,0,3,12,1,1,6.518378072,20,0,2,2,1,1,1,4
21,Blueville,4,54,1,1,0,0,1100,37.2426728,48,0,1,1,1,0,0,6.522432129,50,0,4,1,0,1,2,4
46,Greenville,4,69,0,1,3,0,700,23.75671794,10,1,1,3,0,1,0,6.531858324,30,0,2,1,0,1,2,2
20,Greenville,4,65,1,0,0,0,1200,20.89654302,16,0,0,4,0,1,0,6.534105957,100,0,3,1,1,1,3,4
20,Blueville,4,55,1,0,0,0,1200,79.61787613,20,0,1,3,3,0,0,6.53682065,40,0,1,1,0,1,3,2
33,Greenville,4,41,0,0,3,1,650,15.25026897,17,1,1,3,3,0,0,6.537804744,70,0,1,1,0,0,2,4
21,Blueville,4,72,1,1,0,1,800,349.4699458,20,0,0,2,4,1,0,6.538783788,5,0,4,1,1,1,4,4
19,Blueville,4,16,1,1,0,0,600,44.01716404,23,0,0,1,1,1,0,6.540179104,4,0,3,2,1,1,1,3
28,Greenville,4,12,0,0,3,0,600,16.11042131,15,1,0,3,2,0,0,6.54060554,100,0,2,1,0,0,2,3
24,Greenville,3,58,1,1,0,1,1000,4.665281796,22,0,1,1,0,1,0,6.548088754,50,0,2,1,1,1,2,3
20,Greenville,4,46,1,0,1,1,2000,88.91026393,1,1,0,4,7,1,0,6.554832114,100,0,4,2,1,0,2,4
20,Blueville,4,2,1,0,1,0,600,122.0971077,3,1,0,3,22,0,1,6.56129324,100,0,1,1,1,0,2,2
21,Greenville,4,65,1,0,0,0,2000,15.72676341,18,0,0,4,1,1,0,6.56280811,80,0,3,2,0,1,2,3
28,Blueville,4,60,0,0,3,1,900,22.80596707,16,1,0,3,3,1,0,6.567322608,100,1,2,1,1,1,3,4
23,Blueville,4,45,1,1,0,0,1200,93.02865148,19,0,0,1,18,1,0,6.567643101,70,0,4,1,1,0,2,4
30,Greenville,4,32,1,0,3,0,1000,9.94156425,4,1,0,4,10,1,0,6.570238646,40,0,1,2,1,1,1,2
20,Greenville,4,86,0,0,1,1,400,16.00156053,20,1,1,3,3,1,1,6.570698027,100,0,2,2,1,0,2,2
33,Greenville,4,85,0,1,2,1,500,20.68702778,10,0,1,3,2,0,0,6.573286985,50,0,2,2,1,1,2,4
58,Blueville,4,19,0,1,3,1,2000,16.94299158,20,1,0,1,5,1,1,6.573731712,10,0,1,1,0,1,2,2
30,Greenville,4,46,0,0,3,0,NA,16.43628511,18,1,0,4,2,1,0,6.581960512,60,0,2,1,1,1,1,1
